DriverTFT/out/DriverTFT.elf:1a0017b4 000000d8 T print
DriverTFT/out/DriverTFT.elf:10000cd9 00000001 B fch
DriverTFT/out/DriverTFT.elf:10000cdc 00000004 B B_WR
DriverTFT/out/DriverTFT.elf:10000ce0 00000001 B fcl
DriverTFT/out/DriverTFT.elf:1a0049e8 0000005a T __floatdidf
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W I2C0_IRQHandler
DriverTFT/out/DriverTFT.elf:1a002118 00000008 T __stdio_init
DriverTFT/out/DriverTFT.elf:10000d74 00000001 B __lock___atexit_recursive_mutex
DriverTFT/out/DriverTFT.elf:1a00017a 00000002 W HardFault_Handler
DriverTFT/out/DriverTFT.elf:1a001cf0 000001d4 T inicio
DriverTFT/out/DriverTFT.elf:1a000000 A __vectors_start__
DriverTFT/out/DriverTFT.elf:1a00246a 0000000c T Chip_ADC_SetResolution
DriverTFT/out/DriverTFT.elf:1a005900 0000000c T __malloc_unlock
DriverTFT/out/DriverTFT.elf:10000ce1 00000001 B WR
DriverTFT/out/DriverTFT.elf:10000ce4 00000004 B disp_y_size
DriverTFT/out/DriverTFT.elf:1a002e94 0000002c T SysTick_Handler
DriverTFT/out/DriverTFT.elf:1a002250 00000040 T Chip_UART_SetBaud
DriverTFT/out/DriverTFT.elf:10000d75 00000001 B __lock___arc4random_mutex
DriverTFT/out/DriverTFT.elf:10000ce8 00000001 B D9
DriverTFT/out/DriverTFT.elf:1a001ec4 00000002 W initialise_monitor_handles
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W SDIO_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W ATIMER_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0058c0 00000034 T memmove
DriverTFT/out/DriverTFT.elf:1a000186 00000002 W PendSV_Handler
DriverTFT/out/DriverTFT.elf:1a000178 00000002 W NMI_Handler
DriverTFT/out/DriverTFT.elf:10000cec 00000004 B B_REST
DriverTFT/out/DriverTFT.elf:1a006250 R __exidx_end
DriverTFT/out/DriverTFT.elf:1a000150 T __data_section_table_end
DriverTFT/out/DriverTFT.elf:10000cf0 00000004 B B_CS
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W I2C1_IRQHandler
DriverTFT/out/DriverTFT.elf:1a000df0 00000034 T setBackColorb
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W UART1_IRQHandler
DriverTFT/out/DriverTFT.elf:1a004e68 0000008a T __gtdf2
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W GPIO5_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W CAN1_IRQHandler
DriverTFT/out/DriverTFT.elf:53ff59c6 A __valid_user_code_checksum
DriverTFT/out/DriverTFT.elf:1a0044a0 00000108 T floor
DriverTFT/out/DriverTFT.elf:1a006250 R _etext
DriverTFT/out/DriverTFT.elf:10000cf4 00000001 B VH
DriverTFT/out/DriverTFT.elf:1a004f04 00000010 T __aeabi_cdcmple
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W USB1_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W I2S0_IRQHandler
DriverTFT/out/DriverTFT.elf:10000cf5 00000001 B D0
DriverTFT/out/DriverTFT.elf:10000cf8 00000004 B P_SDA
DriverTFT/out/DriverTFT.elf:10000cfc 00000004 B display_model
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W TIMER3_IRQHandler
DriverTFT/out/DriverTFT.elf:1a00299a 0000000c T Chip_Clock_GetBaseClocktHz
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W UART0_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0001a8 00000012 T bss_init
DriverTFT/out/DriverTFT.elf:1a003410 0000042c T __ieee754_rem_pio2
DriverTFT/out/DriverTFT.elf:1a005318 0000001c T memcpy
DriverTFT/out/DriverTFT.elf:1a004ef4 00000020 T __aeabi_cdrcmple
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W SGPIO_IRQHandler
DriverTFT/out/DriverTFT.elf:10000d00 00000001 B D11
DriverTFT/out/DriverTFT.elf:1a005a10 000001f0 T _svfprintf_r
DriverTFT/out/DriverTFT.elf:1a004970 00000022 T __floatsidf
DriverTFT/out/DriverTFT.elf:1a004e70 00000082 T __ltdf2
DriverTFT/out/DriverTFT.elf:1a0019a0 000000a8 T _convert_float
DriverTFT/out/DriverTFT.elf:1a004fc8 T __aeabi_uldivmod
DriverTFT/out/DriverTFT.elf:10000d80 ? _noinit
DriverTFT/out/DriverTFT.elf:10000d6c 00000004 B SystemCoreClock
DriverTFT/out/DriverTFT.elf:1a0021fc 00000054 T Chip_UART_Init
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W ADC0_IRQHandler
DriverTFT/out/DriverTFT.elf:1a000e24 0000008c T inicioLCD
DriverTFT/out/DriverTFT.elf:10000d04 00000004 B display_transfer_mode
DriverTFT/out/DriverTFT.elf:1a000180 00000002 W UsageFault_Handler
DriverTFT/out/DriverTFT.elf:1a003840 00000284 T __kernel_cos
DriverTFT/out/DriverTFT.elf:1a002a4c 0000004c T Chip_Clock_GetRate
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W GPIO6_IRQHandler
DriverTFT/out/DriverTFT.elf:10000d08 00000004 B display_serial_mode
DriverTFT/out/DriverTFT.elf:1a002158 0000006c T Board_SetupClocking
DriverTFT/out/DriverTFT.elf:20008000 A __top_RamAHB32
DriverTFT/out/DriverTFT.elf:1a004950 0000001e T __aeabi_ui2d
DriverTFT/out/DriverTFT.elf:10000d0c 00000001 B __p2
DriverTFT/out/DriverTFT.elf:1a004ff8 000002d0 T __udivmoddi4
DriverTFT/out/DriverTFT.elf:1a0046cc T __aeabi_drsub
DriverTFT/out/DriverTFT.elf:1a001f54 00000020 T _sbrk_r
DriverTFT/out/DriverTFT.elf:1a005d24 00000004 T ExtRateIn
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W IntDefaultHandler
DriverTFT/out/DriverTFT.elf:10000d10 00000004 B valor
DriverTFT/out/DriverTFT.elf:10000d14 00000004 B P_REST
DriverTFT/out/DriverTFT.elf:1a000300 T __CRP_WORD_END__
DriverTFT/out/DriverTFT.elf:10000d18 00000004 B P_SCL
DriverTFT/out/DriverTFT.elf:1a004f28 00000012 T __aeabi_dcmplt
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W GPIO1_IRQHandler
DriverTFT/out/DriverTFT.elf:1a000618 00000028 T LCD_Write_DATA
DriverTFT/out/DriverTFT.elf:1a0042f8 00000194 T __kernel_sin
DriverTFT/out/DriverTFT.elf:1a004994 00000042 T __extendsfdf2
DriverTFT/out/DriverTFT.elf:1a004c98 000001d0 T __aeabi_ddiv
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W SSP0_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0046d8 00000276 T __adddf3
DriverTFT/out/DriverTFT.elf:1a000300 000000b8 T Conflcd
DriverTFT/out/DriverTFT.elf:1a006248 R __exidx_start
DriverTFT/out/DriverTFT.elf:10000d76 00000001 B __lock___env_recursive_mutex
DriverTFT/out/DriverTFT.elf:1a004a44 00000254 T __aeabi_dmul
DriverTFT/out/DriverTFT.elf:1a0002fc 00000004 T CRP_WORD
DriverTFT/out/DriverTFT.elf:1a0023b2 0000000e T setStartMode
DriverTFT/out/DriverTFT.elf:10000d77 00000001 B __lock___sinit_recursive_mutex
DriverTFT/out/DriverTFT.elf:1a000ddc 00000014 T setColor
DriverTFT/out/DriverTFT.elf:1a00590c 0000004c T _realloc_r
DriverTFT/out/DriverTFT.elf:1a0052cc 00000048 T __libc_init_array
DriverTFT/out/DriverTFT.elf:10000d1c 00000001 B D10
DriverTFT/out/DriverTFT.elf:1a002ec0 000000b8 T adcInit
DriverTFT/out/DriverTFT.elf:1a004950 0000001e T __floatunsidf
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W ADC1_IRQHandler
DriverTFT/out/DriverTFT.elf:1a001568 00000054 T drawfillCircle
DriverTFT/out/DriverTFT.elf:1a0020e8 00000030 T Board_Init
DriverTFT/out/DriverTFT.elf:1a001f52 00000002 W _init
DriverTFT/out/DriverTFT.elf:10000d1d 00000001 B bcl
DriverTFT/out/DriverTFT.elf:10000bec 00000004 D LATCHED_16
DriverTFT/out/DriverTFT.elf:1a000114 T __data_section_table
DriverTFT/out/DriverTFT.elf:1a003ac8 0000082c T __kernel_rem_pio2
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W RTC_IRQHandler
DriverTFT/out/DriverTFT.elf:10000d80 B _ebss
DriverTFT/out/DriverTFT.elf:1a002476 0000002a T Chip_ADC_EnableChannel
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W TIMER0_IRQHandler
DriverTFT/out/DriverTFT.elf:1a001ec8 00000088 T Reset_Handler
DriverTFT/out/DriverTFT.elf:1a002e18 0000007c T tickInit
DriverTFT/out/DriverTFT.elf:20010000 A __top_RamAHB_ETB16
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W SPI_IRQHandler
DriverTFT/out/DriverTFT.elf:1a002c38 00000038 T Chip_I2C_SetClockRate
DriverTFT/out/DriverTFT.elf:1a004f78 0000004e T __fixdfsi
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W LCD_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0026d0 0000004c T Chip_Clock_EnableCrystal
DriverTFT/out/DriverTFT.elf:10000d78 00000001 B __lock___malloc_recursive_mutex
DriverTFT/out/DriverTFT.elf:10000d1e 00000001 B D12
DriverTFT/out/DriverTFT.elf:10008000 A __top_RamLoc32
DriverTFT/out/DriverTFT.elf:1a0010d0 00000208 T printCharAscii
DriverTFT/out/DriverTFT.elf:1a0046d8 00000276 T __aeabi_dadd
DriverTFT/out/DriverTFT.elf:1a00018a 0000001e T data_init
DriverTFT/out/DriverTFT.elf:10000bf8 00000001 D orient
DriverTFT/out/DriverTFT.elf:1a004e70 00000082 T __ledf2
DriverTFT/out/DriverTFT.elf:10000d20 00000004 B P_CS
DriverTFT/out/DriverTFT.elf:1a0057e8 00000020 T strcat
DriverTFT/out/DriverTFT.elf:1a0049d8 0000006a T __aeabi_ul2d
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W TIMER1_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0061b0 00000020 T __sf_fake_stderr
DriverTFT/out/DriverTFT.elf:1a002c14 00000024 T Chip_I2C_Init
DriverTFT/out/DriverTFT.elf:1a000c08 0000001c T setFont
DriverTFT/out/DriverTFT.elf:1a005316 00000002 T __retarget_lock_release_recursive
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W UART2_IRQHandler
DriverTFT/out/DriverTFT.elf:1a00288c 0000006c T Chip_Clock_GetMainPLLHz
DriverTFT/out/DriverTFT.elf:1a005958 000000b6 T __ssputs_r
DriverTFT/out/DriverTFT.elf:1a005eec 000000e6 T gpioPinsInit
DriverTFT/out/DriverTFT.elf:10000be8 00000001 D LANDSCAPE
DriverTFT/out/DriverTFT.elf:1a002c9c 00000012 T Chip_SSP_SetClockRate
DriverTFT/out/DriverTFT.elf:1a004f64 00000012 T __aeabi_dcmpgt
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W GPIO2_IRQHandler
DriverTFT/out/DriverTFT.elf:1a003290 000000c0 T cos
DriverTFT/out/DriverTFT.elf:1a005820 T memchr
DriverTFT/out/DriverTFT.elf:1a005344 0000009c T _free_r
DriverTFT/out/DriverTFT.elf:1a002974 00000026 T Chip_Clock_GetBaseClock
DriverTFT/out/DriverTFT.elf:1a004f50 00000012 T __aeabi_dcmpge
DriverTFT/out/DriverTFT.elf:10000ca8 B _bss
DriverTFT/out/DriverTFT.elf:1a002438 00000032 T Chip_ADC_SetSampleRate
DriverTFT/out/DriverTFT.elf:1a0046d4 0000027a T __aeabi_dsub
DriverTFT/out/DriverTFT.elf:1a003350 000000c0 T sin
DriverTFT/out/DriverTFT.elf:10000d24 00000004 B B_SCL
DriverTFT/out/DriverTFT.elf:1a0049d8 0000006a T __floatundidf
DriverTFT/out/DriverTFT.elf:10000d28 00000001 B bch
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W I2S1_IRQHandler
DriverTFT/out/DriverTFT.elf:1a002cae 0000003e T Chip_SSP_SetBitRate
DriverTFT/out/DriverTFT.elf:1a002bf0 00000002 T Chip_GPIO_Init
DriverTFT/out/DriverTFT.elf:1a005d50 00000004 T OscRateIn
DriverTFT/out/DriverTFT.elf:1a002d78 0000007c T uartInit
DriverTFT/out/DriverTFT.elf:10000d80 ? _end_noinit
DriverTFT/out/DriverTFT.elf:10008000 A _vStackTop
DriverTFT/out/DriverTFT.elf:1a000690 00000404 T _fast_fill_16
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W SSP1_IRQHandler
DriverTFT/out/DriverTFT.elf:10000d29 00000001 B _transparent
DriverTFT/out/DriverTFT.elf:1a000178 T __bss_section_table_end
DriverTFT/out/DriverTFT.elf:1a000eb0 00000074 T drawHLine
DriverTFT/out/DriverTFT.elf:1a004970 00000022 T __aeabi_i2d
DriverTFT/out/DriverTFT.elf:1a002fac 000001ac T gpioInit
DriverTFT/out/DriverTFT.elf:1a001a48 000000e6 T printNumF
DriverTFT/out/DriverTFT.elf:10000d2a 00000001 B D5
DriverTFT/out/DriverTFT.elf:10000d2b 00000001 B D2
DriverTFT/out/DriverTFT.elf:10000d2c 00000004 B B_ALE
DriverTFT/out/DriverTFT.elf:1a0013cc 0000019c T drawCircle
DriverTFT/out/DriverTFT.elf:1a0052c8 00000002 W __aeabi_ldiv0
DriverTFT/out/DriverTFT.elf:1a004c98 000001d0 T __divdf3
DriverTFT/out/DriverTFT.elf:1a004a44 00000254 T __muldf3
DriverTFT/out/DriverTFT.elf:10000d30 00000001 B __p3
DriverTFT/out/DriverTFT.elf:1a0031c4 0000001c T USB0_IRQHandler
DriverTFT/out/DriverTFT.elf:1a002a18 00000034 T Chip_Clock_Disable
DriverTFT/out/DriverTFT.elf:10000d31 00000001 B D8
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W GPIO3_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0058f4 0000000c T __malloc_lock
DriverTFT/out/DriverTFT.elf:10000bf0 00000004 D SERIAL_4PIN
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W SCT_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0061d0 00000020 T __sf_fake_stdin
DriverTFT/out/DriverTFT.elf:1a002738 0000001c T Chip_Clock_GetDividerDivisor
DriverTFT/out/DriverTFT.elf:10000d34 00000004 B P_WR
DriverTFT/out/DriverTFT.elf:1a0002fc T __CRP_WORD_START__
DriverTFT/out/DriverTFT.elf:1a005314 00000002 T __retarget_lock_acquire_recursive
DriverTFT/out/DriverTFT.elf:1a001328 000000a2 T drawRoundRect
DriverTFT/out/DriverTFT.elf:10000ca8 00000001 B PORTRAIT
DriverTFT/out/DriverTFT.elf:1a005334 00000010 T memset
DriverTFT/out/DriverTFT.elf:1a00017c 00000002 W MemManage_Handler
DriverTFT/out/DriverTFT.elf:10000d38 00000004 B B_RS
DriverTFT/out/DriverTFT.elf:1a001b30 000001c0 T main
DriverTFT/out/DriverTFT.elf:10000d3c 00000008 B cfont
DriverTFT/out/DriverTFT.elf:1a0012d8 00000050 T drawRectangulo
DriverTFT/out/DriverTFT.elf:1a000a94 00000080 T setXY
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W WDT_IRQHandler
DriverTFT/out/DriverTFT.elf:2000c000 A __top_RamAHB16
DriverTFT/out/DriverTFT.elf:10000d44 00000004 B SER
DriverTFT/out/DriverTFT.elf:1008a000 A __top_RamLoc40
DriverTFT/out/DriverTFT.elf:1a000182 00000002 W SVC_Handler
DriverTFT/out/DriverTFT.elf:10000d48 00000001 B VL
DriverTFT/out/DriverTFT.elf:1a0053e0 000000b4 T _malloc_r
DriverTFT/out/DriverTFT.elf:10000000 00000be4 D BigFont
DriverTFT/out/DriverTFT.elf:1a0049e8 0000005a T __aeabi_l2d
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W GPIO7_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0029a8 0000003c T Chip_Clock_EnableOpts
DriverTFT/out/DriverTFT.elf:1a002754 000000b8 T Chip_Clock_GetClockInputHz
DriverTFT/out/DriverTFT.elf:10000d49 00000001 B D4
DriverTFT/out/DriverTFT.elf:10000d4c 00000004 B B_SDA
DriverTFT/out/DriverTFT.elf:1a00280c 00000080 T Chip_Clock_CalcMainPLLValue
DriverTFT/out/DriverTFT.elf:1a000c24 00000190 T initlcd
DriverTFT/out/DriverTFT.elf:1a002d24 00000038 T SystemInit
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W SPIFI_IRQHandler
DriverTFT/out/DriverTFT.elf:1a003254 00000038 T delay
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W QEI_IRQHandler
DriverTFT/out/DriverTFT.elf:1a000150 T __bss_section_table
DriverTFT/out/DriverTFT.elf:1a004e78 0000007a T __nedf2
DriverTFT/out/DriverTFT.elf:1a003158 0000006a T gpioWrite
DriverTFT/out/DriverTFT.elf:1a001f50 00000002 W _fini
DriverTFT/out/DriverTFT.elf:1a000f98 000000dc T drawLine
DriverTFT/out/DriverTFT.elf:1a0015c0 000001f4 T rotateChar
DriverTFT/out/DriverTFT.elf:1a000668 00000028 T LCD_Write_DATAb
DriverTFT/out/DriverTFT.elf:1a0057a8 00000040 T sprintf
DriverTFT/out/DriverTFT.elf:1a0023c0 00000040 T Chip_ADC_Init
DriverTFT/out/DriverTFT.elf:10000d70 00000004 B g_pUsbApi
DriverTFT/out/DriverTFT.elf:1a002120 00000038 T Board_SetupMuxing
DriverTFT/out/DriverTFT.elf:1a002290 000000dc T Chip_UART_SetBaudFDR
DriverTFT/out/DriverTFT.elf:1a002df4 0000000c T tickRead
DriverTFT/out/DriverTFT.elf:10000c38 00000008 D tickRateMS
DriverTFT/out/DriverTFT.elf:10000d50 00000001 B D14
DriverTFT/out/DriverTFT.elf:10000d51 00000001 B D13
DriverTFT/out/DriverTFT.elf:1a000b14 00000044 T clrXY
DriverTFT/out/DriverTFT.elf:1a0024a0 00000022 T Chip_ADC_SetBurstCmd
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W ETH_IRQHandler
DriverTFT/out/DriverTFT.elf:1a005494 000000ea T _printf_common
DriverTFT/out/DriverTFT.elf:10000c40 00000004 D _impure_ptr
DriverTFT/out/DriverTFT.elf:1a0045a8 00000124 T scalbn
DriverTFT/out/DriverTFT.elf:10000000 ? _end_uninit_RESERVED
DriverTFT/out/DriverTFT.elf:1a005a10 000001f0 T _svfiprintf_r
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W CAN0_IRQHandler
DriverTFT/out/DriverTFT.elf:10000000 D _data
DriverTFT/out/DriverTFT.elf:10000d80 B _pvHeapStart
DriverTFT/out/DriverTFT.elf:10000d52 00000001 B D15
DriverTFT/out/DriverTFT.elf:1a000178 T __section_table_end
DriverTFT/out/DriverTFT.elf:1a002cec 00000038 T Chip_SSP_Init
DriverTFT/out/DriverTFT.elf:1a001084 0000004c T drawPixel
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W GINT0_IRQHandler
DriverTFT/out/DriverTFT.elf:10000be4 00000004 D CTE70
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W DAC_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0020c4 00000024 T Board_Debug_Init
DriverTFT/out/DriverTFT.elf:1a004f14 00000012 T __aeabi_dcmpeq
DriverTFT/out/DriverTFT.elf:1a002416 00000022 T Chip_ADC_Int_SetChannelCmd
DriverTFT/out/DriverTFT.elf:10000ca4 D _edata
DriverTFT/out/DriverTFT.elf:1a002bf4 00000020 T Chip_I2C_EventHandler
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W M0SUB_IRQHandler
DriverTFT/out/DriverTFT.elf:10000d79 00000001 B __lock___at_quick_exit_mutex
DriverTFT/out/DriverTFT.elf:10000d53 00000001 B __p5
DriverTFT/out/DriverTFT.elf:1a002a98 00000158 T Chip_SetupCoreClock
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W GPIO0_IRQHandler
DriverTFT/out/DriverTFT.elf:1a00188c 00000114 T printNumI
DriverTFT/out/DriverTFT.elf:1a000000 00000040 T g_pfnVectors
DriverTFT/out/DriverTFT.elf:1a0024c4 00000014 T SystemCoreClockUpdate
DriverTFT/out/DriverTFT.elf:1a004f78 0000004e T __aeabi_d2iz
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W DMA_IRQHandler
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W EVRT_IRQHandler
DriverTFT/out/DriverTFT.elf:1b080000 A __top_MFlashB512
DriverTFT/out/DriverTFT.elf:1a0061f0 00000020 T __sf_fake_stdout
DriverTFT/out/DriverTFT.elf:1a0057a8 00000040 T siprintf
DriverTFT/out/DriverTFT.elf:10000d54 00000004 B P_RS
DriverTFT/out/DriverTFT.elf:1a0052c8 00000002 W __aeabi_idiv0
DriverTFT/out/DriverTFT.elf:1a00017e 00000002 W BusFault_Handler
DriverTFT/out/DriverTFT.elf:10000d7a 00000001 B __lock___dd_hash_mutex
DriverTFT/out/DriverTFT.elf:10000d7b 00000001 B __lock___tz_mutex
DriverTFT/out/DriverTFT.elf:10000d58 00000001 B D1
DriverTFT/out/DriverTFT.elf:1a000f24 00000074 T drawVLine
DriverTFT/out/DriverTFT.elf:1a005808 00000010 T strlen
DriverTFT/out/DriverTFT.elf:1a005580 00000228 T _printf_i
DriverTFT/out/DriverTFT.elf:1a0029e4 00000034 T Chip_Clock_Enable
DriverTFT/out/DriverTFT.elf:1a004f04 00000010 T __aeabi_cdcmpeq
DriverTFT/out/DriverTFT.elf:1a004e68 0000008a T __gedf2
DriverTFT/out/DriverTFT.elf:1a0003b8 00000260 T LCD_Writ_Bus
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W UART3_IRQHandler
DriverTFT/out/DriverTFT.elf:10000cd4 00000004 B __malloc_sbrk_start
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W MCPWM_IRQHandler
DriverTFT/out/DriverTFT.elf:1a001074 0000000e T setPixel
DriverTFT/out/DriverTFT.elf:10000d59 00000001 B __p1
DriverTFT/out/DriverTFT.elf:1a0001ba 00000002 W M0APP_IRQHandler
DriverTFT/out/DriverTFT.elf:10000d5a 00000001 B __p4
DriverTFT/out/DriverTFT.elf:1a004994 00000042 T __aeabi_f2d
DriverTFT/out/DriverTFT.elf:1a0031e0 00000074 T boardInit
DriverTFT/out/DriverTFT.elf:10000d5b 00000001 B D7
DriverTFT/out/DriverTFT.elf:10000d5c 00000001 B RS
DriverTFT/out/DriverTFT.elf:10000bf4 00000004 D SERIAL_5PIN
DriverTFT/out/DriverTFT.elf:10000cd0 00000004 B __malloc_free_list
DriverTFT/out/DriverTFT.elf:10000d5d 00000001 B CS
DriverTFT/out/DriverTFT.elf:10000d60 00000004 B disp_x_size
